seller.a,seller.b,competition
THA,MMR,0.0393375631528023
THA,MNG,0.15098689303308455
THA,MNT,0.011164582772356954
THA,MOZ,-0.0087046894131562
THA,MRT,0.1467831477722402
THA,MUS,0.06785012251388335
THA,MWI,-0.017350592157107842
THA,MYS,0.49906695087199754
THA,NAM,0.05872435730598127
THA,NCL,-0.013463046084752047
THA,NER,0.006335152424209898
THA,NGA,-0.004343484617433497
THA,NIC,0.048381613659466624
THA,NIU,-0.005981311424042722
THA,NLD,0.059303825835088184
THA,NOR,0.004775009058078988
THA,NPL,0.030889822870108174
THA,NRU,-4.3454471713917257e-4
THA,NZL,0.04220373181990511
THA,OAS,0.4346859233071223
THA,OMN,0.024398583695696044
THA,PAK,0.03621887446854022
THA,PAN,0.05632191250775329
THA,PCN,0.5229707481816159
THA,PER,0.07152839344882611
THA,PHL,0.4791166155026479
THA,PNG,-0.003817846529045391
THA,POL,0.06266481579527114
THA,PRK,0.010459731706573761
THA,PRT,0.07229670379595546
THA,PRY,-4.889453887799749e-4
THA,PYF,0.013843452212645827
THA,QAT,0.01920578574386235
THA,ROM,0.0794297156064375
THA,RUS,0.01303130447712012
THA,RWA,-0.007814496879559742
THA,SAU,0.013228881351294311
THA,SEN,0.08812944541502153
THA,SER,0.08244108798985254
THA,SGP,0.2846031931279417
THA,SHN,0.0354326438970656
THA,SLB,-0.0028096660074328184
THA,SLE,0.027475887767247322
THA,SLV,0.051410385147120624
THA,SMR,0.013875476799857862
THA,SOM,-0.007951061559870925
THA,STP,-0.023679147352476313
THA,SUD,-0.012127058451788424
THA,SUR,0.15153391252235332
THA,SVK,0.057423415934030136
THA,SVN,0.03274426190594979
THA,SWE,0.07704564205260402
THA,SWZ,-0.009981923383350482
THA,SYC,0.010603962466745161
THA,SYR,-0.01609041933646169
THA,TCA,0.05108234349039939
THA,TCD,-0.018915545346176735
THA,TGO,-0.00861464833712744
THA,TJK,0.1483296553494278
THA,TKL,0.0015287675756663567
THA,TKM,-0.021914401481454484
THA,TMP,0.0043203312517186305
THA,TTO,-0.0035162445994055204
THA,TUN,0.09193295748694363
THA,TUR,0.11209545542622984
THA,TZA,0.06275503137068428
THA,UGA,-0.0068385476823293045
THA,UKR,0.018819714494096938
THA,URY,-1.3928820304690841e-4
THA,USA,0.17679799814959846
THA,UZB,0.24748417247573393
THA,VAT,0.17251107227759258
THA,VCT,-0.008658033873050948
THA,VEN,0.008002095858959082
THA,VGB,0.006144760798448154
THA,VNM,0.36151511400739905
THA,WLF,0.12989387130883737
THA,YEM,-0.017433605334264426
THA,ZAF,0.06880483486994804
THA,ZAR,-0.004259577948175009
THA,ZMB,0.03782482542014637
THA,ZWE,5.86271853050899e-4
TJK,ABW,-0.008853485397622598
TJK,AFG,-7.406606909485558e-4
TJK,AIA,-0.011508896246664135
TJK,ALB,0.09571678966662603
TJK,AND,0.009952188726264586
TJK,ARE,0.6107945957583117
TJK,ARG,0.7576326197900258
TJK,ARM,0.8341395766507236
TJK,ASM,0.02384412563743423
TJK,ATA,0.20286966812066923
TJK,ATG,-0.012596812636217753
TJK,AUS,0.27676296844258436
TJK,AUT,-0.004616437922787148
TJK,AZE,0.40685198297524927
TJK,BDI,-0.0011314887323475341
TJK,BEL,0.15445120642838298
TJK,BEN,0.02002273667706132
TJK,BFA,0.985192236457332
TJK,BGD,0.14908851511629628
TJK,BGR,-0.002528436121398111
TJK,BHR,0.5186691885789921
TJK,BHS,-0.0019107843864632798
TJK,BIH,-0.0013298199729207662
TJK,BLR,-0.0023449024850031156
TJK,BLZ,0.015659761071142947
TJK,BMU,0.5200879696434587
TJK,BOL,-0.004988790819706634
TJK,BRA,0.16407492394235407
TJK,BRB,0.7628520335374634
TJK,BRN,-0.012287272063167176
TJK,BTN,0.00878585700489478
TJK,BWA,0.022675371302608324
TJK,CAF,-0.008356422667389864
TJK,CAN,0.00430668034426629
TJK,CCK,0.0014975340024415656
TJK,CHE,-0.0092963922831871
TJK,CHL,0.12742330690470635
TJK,CHN,-0.013660353196623799
TJK,CIV,0.6376511831719559
TJK,CMR,0.0028125795351582597
TJK,COG,0.004015766183045409
TJK,COK,0.19278449578413825
TJK,COL,0.18352248345464203
TJK,COM,-0.022321236329478213
TJK,CPV,0.04653107162796381
TJK,CRI,0.013200405293468385
TJK,CUB,-0.012961045367927434
TJK,CUW,0.9850927683121147
TJK,CXR,0.14147404809359776
TJK,CYM,-0.005063865152005166
TJK,CYP,0.031713453717159605
TJK,CZE,-0.01150789623866092
TJK,DEU,0.03990723120950718
TJK,DJI,-0.008567261586238835
TJK,DMA,-0.005731027890084053
TJK,DNK,-0.005940525875148394
TJK,DOM,0.20546202267391261
TJK,DZA,0.008803628185542499
TJK,ECU,0.0019273349871801338
TJK,EGY,0.06960493478529635
TJK,ERI,0.9697832137598037
TJK,ESP,0.006805170734632264
TJK,EST,-0.007845090888345254
TJK,ETH,0.21226632204673035
TJK,FIN,0.17175774063587765
TJK,FJI,-0.002849386801320605
TJK,FLK,0.04641902522198352
TJK,FRA,0.16465555164022858
TJK,GAB,0.17051499693420843
TJK,GBR,0.7154883404178816
TJK,GEO,0.1503190231957279
TJK,GHA,0.9605416401844414
TJK,GIB,-0.012809633840552984
TJK,GIN,0.4746134187651353
TJK,GMB,0.04070522618055142
TJK,GNB,-0.022957794882355373
TJK,GNQ,-0.030149398471917038
TJK,GRC,0.18493585501099258
TJK,GRD,0.04460339146793988
TJK,GRL,-0.014457800042581681
TJK,GTM,-0.005953213294519073
TJK,GUY,0.4368307017009199
TJK,HKG,0.37811931945352717
TJK,HND,-0.007252692126543241
TJK,HRV,-0.0039524946552509654
TJK,HTI,-0.011089104442894043
TJK,HUN,-0.013541641205731609
TJK,IDN,0.1854821183611996
TJK,IND,0.018919271900815205
TJK,IOT,0.8213438291445275
TJK,IRL,-0.0055818188451406455
TJK,IRN,0.26060567752940006
TJK,IRQ,0.30174333911996265
TJK,ISL,0.026432967424733153
TJK,ISR,-0.007027519084243646
TJK,ITA,0.13647307308366877
TJK,JAM,0.0032561170041598476
TJK,JOR,0.004702180864145011
TJK,JPN,0.03637414646279875
TJK,KAZ,0.14646694201331015
TJK,KEN,0.011637683231752908
TJK,KGZ,0.6608364708588081
TJK,KHM,0.05423219007763075
TJK,KNA,-0.01584843074515293
TJK,KOR,-0.011837128822016672
TJK,KWT,-0.0021310903452031894
TJK,LAO,0.16542847493090465
TJK,LBN,0.546746618063803
TJK,LBR,0.9936701881830778
TJK,LBY,0.07694837101691998
TJK,LCA,0.24524642879124017
TJK,LKA,0.07360511817475844
TJK,LSO,0.016098071676966613
TJK,LTU,0.014813046382389682
TJK,LUX,0.09970312547839821
TJK,LVA,-0.01526332978880778
TJK,MAC,-0.0024832851259340735
TJK,MAR,-8.349910280914067e-4
TJK,MDA,0.0041872061566704515
TJK,MDG,0.15709514209557834
TJK,MDV,-0.008129244492445042
TJK,MEX,0.007241889658121339
TJK,MHL,-0.015634638123793083
TJK,MKD,-8.558535513554787e-4
TJK,MLI,0.9924838863004439
TJK,MLT,-0.00820548571219336
TJK,MMR,0.12328924291835419
TJK,MNG,0.9818974363618583
TJK,MNT,0.07890812763622938
TJK,MOZ,0.18354895896336035
TJK,MRT,0.9935248884745139
TJK,MUS,0.11749234456962171
TJK,MWI,0.028918708303743126
TJK,MYS,0.01567651295983464
TJK,NAM,0.009092255378547178
TJK,NCL,0.7727704342608492
TJK,NER,0.2465212844974566
TJK,NGA,2.3583592998936475e-4
TJK,NIC,0.11596234609669953
TJK,NIU,-0.028943297231022295
TJK,NLD,-0.008232552351877325
TJK,NOR,0.03452336253387322
TJK,NPL,0.5644972577427716
TJK,NRU,0.01908319843689684
TJK,NZL,-0.005405219643120883
TJK,OAS,-0.009014750077105112
TJK,OMN,0.11492556512615457
TJK,PAK,0.07684723866205644
TJK,PAN,0.36974837903012675
TJK,PCN,0.21251042971739748
TJK,PER,0.6655062381761123
TJK,PHL,0.03148042376392287
TJK,PNG,0.0011742132761780582
TJK,POL,-0.008698875699592832
TJK,PRK,-0.03328900784615908
TJK,PRT,-0.01681696069138134
TJK,PRY,-0.011968247964186928
TJK,PYF,-0.0054667556167903334
TJK,QAT,0.13277387166299587
TJK,ROM,0.0033532609760019037
TJK,RUS,0.07637520494942085
TJK,RWA,0.31148667743044833
TJK,SAU,0.3440628881082851
TJK,SEN,0.5455917690075155
TJK,SER,-0.0026537909202013154
TJK,SGP,-4.250944098262464e-4
TJK,SHN,-0.01726446310028736
TJK,SLB,-0.015847399091640936
TJK,SLE,0.004847241939892658
TJK,SLV,-0.012651297866203571
TJK,SMR,-0.019502284545593343
TJK,SOM,-0.025654258945386577
TJK,STP,0.13765845035695828
TJK,SUD,0.4210878265292343
TJK,SUR,0.9938668423790281
TJK,SVK,-0.011376739179582568
TJK,SVN,-0.009177281704265688
TJK,SWE,0.19267176541701825
TJK,SWZ,0.01817085308056922
TJK,SYC,-0.00586193508268037
TJK,SYR,0.09249914384903038
TJK,TCA,0.03315521463287243
TJK,TCD,0.5256239627558259
TJK,TGO,3.19041157842467e-4
TJK,THA,0.1483296553494278
TJK,TKL,-0.005277472755087843
TJK,TKM,0.28768956598425
TJK,TMP,-0.009373820740500338
TJK,TTO,-0.005137321295440412
TJK,TUN,0.02474467342506158
TJK,TUR,0.03428553089021825
TJK,TZA,0.5265186538308891
TJK,UGA,0.03844002118199019
TJK,UKR,-0.0034434835071284857
TJK,URY,0.22773149031141451
TJK,USA,0.08265742666350835
TJK,UZB,0.5897087192301425
TJK,VAT,0.5958550418874409
TJK,VCT,0.37804299719447376
TJK,VEN,-0.004393137441802216
TJK,VGB,0.003894868883358164
TJK,VNM,-0.00306360296808811
TJK,WLF,-0.020031805951349624
TJK,YEM,0.05455681103208713
TJK,ZAF,0.208966873730393
TJK,ZAR,0.04536823754454511
TJK,ZMB,0.5155255976708188
TJK,ZWE,0.05131333074132193
TKL,ABW,0.19103269893120933
TKL,AFG,0.2393597690729845
TKL,AIA,0.09444862044637092
TKL,ALB,-0.0086312886953968
TKL,AND,0.01251707833729722
TKL,ARE,0.062422733354904336
TKL,ARG,0.03236189653124396
TKL,ARM,0.012405812342387097
TKL,ASM,0.14885960805782217
TKL,ATA,-0.06470252810023124
TKL,ATG,0.7539708559224745
TKL,AUS,0.09298114531336145
TKL,AUT,0.07270095666114598
TKL,AZE,0.17477131656640998
TKL,BDI,0.03901372633851374
TKL,BEL,0.0719988317561146
TKL,BEN,0.005434363753676214
TKL,BFA,0.1603202352918457
TKL,BGD,-0.0030104587778906006
TKL,BGR,0.01780236540872715
TKL,BHR,0.017612366489882503
TKL,BHS,0.6977176088934711
TKL,BIH,-0.010109954343490931
TKL,BLR,-0.010551655290891707
TKL,BLZ,0.2914803930009625
TKL,BMU,0.9928664616484629
TKL,BOL,0.07449230379183285
TKL,BRA,0.12883874983399057
TKL,BRB,0.9725565732023483
TKL,BRN,0.06651721162601185
TKL,BTN,-0.0016569732340961066
TKL,BWA,-0.01636065069858019
TKL,CAF,-0.010066944910778228
TKL,CAN,0.11247693379545236
TKL,CCK,0.05039616198007435
TKL,CHE,0.02905860255182325
TKL,CHL,0.06113900787247423
TKL,CHN,0.01662119083344569
TKL,CIV,0.006967968736492324
TKL,CMR,0.09102140668079074
TKL,COG,-5.942660600261414e-4
TKL,COK,0.9790420925358992
TKL,COL,0.19009319526487453
TKL,COM,-0.014833752845517844
TKL,CPV,-0.006558470664195631
TKL,CRI,0.04673409274189054
TKL,CUB,-0.015530094297505893
TKL,CUW,0.16012405886124034
TKL,CXR,0.16137035193333893
TKL,CYM,0.9776837750311951
TKL,CYP,0.4460704509933797
TKL,CZE,0.019887122137585
TKL,DEU,0.37532328368213724
TKL,DJI,0.19252772365328924
TKL,DMA,0.004545458099742934
TKL,DNK,0.03865883796017078
TKL,DOM,0.05619303470106187
TKL,DZA,0.06554744820190743
TKL,ECU,0.1611575280199486
TKL,EGY,0.030377500197342294
TKL,ERI,0.032415619694266436
TKL,ESP,0.035512545027064336
TKL,EST,-8.746124321174221e-4
TKL,ETH,0.0923463191213837
TKL,FIN,0.6975564987132475
TKL,FJI,0.059654238325628293
TKL,FLK,-0.0030830940027141104
TKL,FRA,0.09280317674843724
TKL,GAB,0.35529622882673556
TKL,GBR,0.15442036908040138
TKL,GEO,5.04054863802306e-4
TKL,GHA,0.018012027277480823
TKL,GIB,0.42529938524646166
TKL,GIN,0.15744971661558613
TKL,GMB,-0.011964266492812101
TKL,GNB,-0.024996985907422307
TKL,GNQ,0.15252305257136514
TKL,GRC,0.02698627843715914
TKL,GRD,0.6956046023624498
TKL,GRL,-0.026890586734428457
TKL,GTM,0.01784086128425659
TKL,GUY,0.11893466224443468
TKL,HKG,0.1502690735646383
TKL,HND,0.07406770528723307
TKL,HRV,0.0011768982819328822
TKL,HTI,0.06818557062482085
TKL,HUN,0.05169476627036084
TKL,IDN,0.00185683198861877
TKL,IND,0.01419789754114423
TKL,IOT,0.05078137769228989
TKL,IRL,0.17933198189522853
TKL,IRN,-0.009042774793902577
TKL,IRQ,-0.00811096060921048
TKL,ISL,0.10822179706921342
TKL,ISR,0.05185552696313541
TKL,ITA,0.053857709929849694
TKL,JAM,0.553674592328427
TKL,JOR,0.04787732982826872
TKL,JPN,0.045069130218381034
TKL,KAZ,0.004216704533770111
TKL,KEN,0.05966815915853378
TKL,KGZ,0.08765089245158633
TKL,KHM,-0.005621043819091327
TKL,KNA,0.6176255839607587
TKL,KOR,0.13451583632288935
TKL,KWT,0.2019639236321275
TKL,LAO,0.0077684129048650906
TKL,LBN,0.1258515348622921
TKL,LBR,0.9334390676748096
TKL,LBY,-0.00776780654094759
TKL,LCA,0.8698594340772569
TKL,LKA,-0.00575762934724723
TKL,LSO,-0.03168712880165943
TKL,LTU,0.018519723924603885
TKL,LUX,0.1812205261361035
TKL,LVA,0.004137671019264567
TKL,MAC,0.36192711534672284
TKL,MAR,-7.084762759607956e-4
TKL,MDA,-0.006790111260959705
TKL,MDG,9.405611523581491e-4
TKL,MDV,-0.0054558887237743615
TKL,MEX,0.03927318729263043
TKL,MHL,0.7941337717548401
TKL,MKD,-0.014173859943211237
TKL,MLI,0.05817543807840295
TKL,MLT,0.35363538037670955
TKL,MMR,-0.009656390232300463
TKL,MNG,0.04267770530767092
TKL,MNT,0.05298259302111232
TKL,MOZ,3.840553832634423e-4
TKL,MRT,0.13214446886077205
TKL,MUS,-0.004626468271372662
TKL,MWI,-0.005135235224798887
TKL,MYS,0.023430498314716604
TKL,NAM,-0.0037680033985826285
TKL,NCL,-4.723647109284948e-4
TKL,NER,0.7799381063350584
TKL,NGA,0.16335328111293118
TKL,NIC,0.027939131470875518
TKL,NIU,0.03679960669760466
TKL,NLD,0.16034694605578126
TKL,NOR,0.419635457508182
TKL,NPL,-9.057921677888894e-4
TKL,NRU,0.20702999298150054
TKL,NZL,0.22969566285382012
TKL,OAS,0.03631817349278344
TKL,OMN,0.03291044644628108
TKL,PAK,0.0013909162296059322
TKL,PAN,0.6682812337368826
TKL,PCN,0.07125273738731185
TKL,PER,0.10852542173074482
TKL,PHL,0.054185598765066026
TKL,PNG,0.45210851032954424
TKL,POL,0.038030150631014115
TKL,PRK,0.17236947460603944
TKL,PRT,0.030440252539858437
TKL,PRY,0.03199916802700337
TKL,PYF,0.29189991623071004
TKL,QAT,0.015908688461749688
TKL,ROM,0.005389028676978353
TKL,RUS,0.02460688044855638
TKL,RWA,-0.00910308506409156
TKL,SAU,0.11297819134620836
TKL,SEN,0.03597908103744124
TKL,SER,0.0076032643653877715
TKL,SGP,0.15933097130380955
TKL,SHN,0.011029232225048915
TKL,SLB,-0.0058421069449375905
TKL,SLE,0.011133793923476054
TKL,SLV,0.15716952507802623
TKL,SMR,-0.013901832470550877
TKL,SOM,-0.013313894392402208
TKL,STP,8.844710598980599e-4
TKL,SUD,-0.011314358876410614
TKL,SUR,0.6413225481028834
TKL,SVK,-5.416913108961909e-4
TKL,SVN,0.022981060187684955
TKL,SWE,0.03832700921481794
TKL,SWZ,0.0014844133408063113
TKL,SYC,0.00908327303211875
TKL,SYR,0.021704394518476517
TKL,TCA,0.7221548900745725
TKL,TCD,-0.00514685487224212
TKL,TGO,0.2503957541599779
TKL,THA,0.0015287675756663567
TKL,TJK,-0.005277472755087843
TKL,TKM,0.38448829646744803
TKL,TMP,-0.007495570591498529
TKL,TTO,0.1948150890717214
TKL,TUN,1.39505546043317e-4
TKL,TUR,0.01692535115613637
TKL,TZA,0.0328705750599059
TKL,UGA,0.17797279708900055
TKL,UKR,0.012307746778761598
TKL,URY,0.04657484815160013
TKL,USA,-0.004109931739456842
TKL,UZB,0.17731151505756884
TKL,VAT,0.537744213542337
TKL,VCT,0.9828628943327479
TKL,VEN,0.018808098540785464
TKL,VGB,0.6931307251590325
TKL,VNM,-0.003301380619612215
TKL,WLF,-0.0345458343403943
TKL,YEM,0.0035427271735029293
TKL,ZAF,0.005846293011791726
TKL,ZAR,0.0029899592915146175
TKL,ZMB,-0.007521286571185457
TKL,ZWE,-0.005041049752994157
TKM,ABW,0.0030322935398662113
TKM,AFG,0.036764008002113276
TKM,AIA,-0.005799346999848436
TKM,ALB,0.0011988436011457508
TKM,AND,-0.013966240627952112
TKM,ARE,0.32185071033396084
TKM,ARG,0.006285273502184475
TKM,ARM,0.002035487529711964
TKM,ASM,0.769266064020789
TKM,ATA,-1.0556516675088405e-4
TKM,ATG,0.013371569546895628
TKM,AUS,-8.793981670252537e-4
TKM,AUT,-0.010334463204482539
TKM,AZE,0.05238088434731546
TKM,BDI,-0.010194290173253802
TKM,BEL,-0.005208272110739034
TKM,BEN,0.015352586389115451
TKM,BFA,0.057484797366477706
TKM,BGD,-0.005939310210969197
TKM,BGR,0.12582371019607555
TKM,BHR,0.25538721009639337
TKM,BHS,0.13960428711590708
TKM,BIH,0.016636470529929753
TKM,BLR,0.5001396533023547
TKM,BLZ,0.4411404360468764
TKM,BMU,0.6377600392471163
TKM,BOL,-0.0022184192946891924
TKM,BRA,0.044188892595454186
TKM,BRB,-0.00289389877403397
TKM,BRN,-0.00604260652731921
TKM,BTN,0.16544455617980797
TKM,BWA,-0.01719758269023152
TKM,CAF,-0.011510622372339555
TKM,CAN,0.013226279708407921
TKM,CCK,0.1808082330658302
TKM,CHE,-0.010149553984261516
TKM,CHL,0.001728896859360226
TKM,CHN,-0.018038502347937788
TKM,CIV,0.021540338056752602
TKM,CMR,0.012380738699579301
TKM,COG,0.11127407067251084
TKM,COK,0.8407740745768555
TKM,COL,0.03122876757413694
TKM,COM,-0.02706598023281167
TKM,CPV,-0.011186967504622471
TKM,CRI,-0.0042966461424691965
TKM,CUB,0.31456506997017086
TKM,CUW,0.07568729261807518
TKM,CXR,0.08396858604566966
TKM,CYM,0.6558737648995069
TKM,CYP,0.16211189277112872
TKM,CZE,-0.018367136719363714
TKM,DEU,-0.018354707726641228
TKM,DJI,0.005407504080619637
TKM,DMA,0.09238221452419228
TKM,DNK,-0.015763648564890178
TKM,DOM,-0.005796544709592083
TKM,DZA,0.469869973323343
TKM,ECU,0.005303394957968505
TKM,EGY,0.2181796449982998
TKM,ERI,0.022128441177121483
TKM,ESP,0.02327070277138617
TKM,EST,-0.007618643283648884
TKM,ETH,0.007364952810622262
TKM,FIN,0.02079146727864969
TKM,FJI,0.5505830952756705
TKM,FLK,0.04645031430826985
TKM,FRA,-0.009213429873884819
TKM,GAB,0.9516659533505372
TKM,GBR,-0.004326748546894423
TKM,GEO,0.17673722832824842
TKM,GHA,0.012251380366731342
TKM,GIB,0.6987979165061187
TKM,GIN,-0.004296399971395446
TKM,GMB,-0.015231712104944884
TKM,GNB,-0.02085115026896848
TKM,GNQ,-0.009607913482082932
TKM,GRC,0.21841421844959005
TKM,GRD,0.840636330316628
TKM,GRL,-0.014502802984189805
TKM,GTM,-0.005875168346834821
TKM,GUY,0.05453476826847256
TKM,HKG,-0.00895577719694987
TKM,HND,-0.0093877283123674
TKM,HRV,0.09289823034110303
TKM,HTI,-0.006129524882050422
TKM,HUN,-0.012840146808087182
TKM,IDN,0.03885423694565885
TKM,IND,0.25999647551924776
TKM,IOT,0.15060037431225717
TKM,IRL,-0.0016230083689486162
TKM,IRN,0.08587841932053766
TKM,IRQ,0.02689310195539124
TKM,ISL,0.005248646004547615
TKM,ISR,0.38209800401259236
TKM,ITA,0.00121469206161385
TKM,JAM,0.006423254091840044
TKM,JOR,0.040193446663288473
TKM,JPN,-0.023783836990211575
TKM,KAZ,0.10008157005101548
TKM,KEN,0.006511047316922444
TKM,KGZ,0.23166957636610785
TKM,KHM,-0.014099803905523409
TKM,KNA,0.6275303675388019
TKM,KOR,0.01735494153054305
TKM,KWT,0.23188561839460697
TKM,LAO,0.0037350091864266364
TKM,LBN,0.007560798894261117
TKM,LBR,0.02763121009150618
TKM,LBY,0.5147486830046138
TKM,LCA,0.18686695522460972
TKM,LKA,-0.00713663850986765
TKM,LSO,-0.01996538252057867
TKM,LTU,0.2466110445349953
TKM,LUX,-0.010666605702700659
TKM,LVA,-4.7748544807485666e-4
TKM,MAC,0.26154604956155075
TKM,MAR,0.00792415544241786
TKM,MDA,-0.008732458402463852
TKM,MDG,-0.012258144636998152
TKM,MDV,0.03073101821143507
TKM,MEX,-0.010141183045513149
TKM,MHL,0.524695984808156
TKM,MKD,-0.011708742255037808
TKM,MLI,7.927580245039189e-4
TKM,MLT,0.05869909298004963
TKM,MMR,-0.01333876853324044
TKM,MNG,-0.009397843728582917
TKM,MNT,-0.01206030348652778
TKM,MOZ,-0.005688592073468779
TKM,MRT,2.512603211050722e-4
TKM,MUS,-0.013475797214492869
TKM,MWI,-0.014953013660754893
TKM,MYS,-0.0055546455708455995
TKM,NAM,-0.006051869826170983
TKM,NCL,-0.00846614447602069
TKM,NER,-0.00323268877621099
TKM,NGA,0.42846110277355104
TKM,NIC,-0.006730072948018231
TKM,NIU,0.037177898004502906
TKM,NLD,-0.007368919930897958
TKM,NOR,0.539479613948324
TKM,NPL,0.4945836262083789
TKM,NRU,0.29541508637353314
TKM,NZL,-0.002356716115912123
TKM,OAS,-0.010925143618852329
TKM,OMN,0.3824185598779231
TKM,PAK,0.0034576636486238176
TKM,PAN,0.0012924894158601588
TKM,PCN,0.10675056896804126
TKM,PER,0.003713092574829859
TKM,PHL,-0.010992506972502819
TKM,PNG,-0.0040627565184084636
TKM,POL,-0.013613576709216882
TKM,PRK,0.11723050522890376
TKM,PRT,-0.010251628315075374
TKM,PRY,-0.008370571448301577
TKM,PYF,-0.008805824017491984
TKM,QAT,0.31977532091371275
TKM,ROM,0.08292731359792331
TKM,RUS,0.3746235273567735
TKM,RWA,0.0018382232524458352
TKM,SAU,0.5589172932238582
TKM,SEN,0.0995474855798237
TKM,SER,0.038456503881173755
TKM,SGP,0.0822312282510955
TKM,SHN,-0.005133044394658597
TKM,SLB,0.019525673720296025
TKM,SLE,-0.013147882934856978
TKM,SLV,-0.004383018213655907
TKM,SMR,-0.0045257088990680394
TKM,SOM,0.02118384853598725
TKM,STP,-0.025539827150896748
TKM,SUD,-0.0018804680126156684
TKM,SUR,0.015093163749485558
TKM,SVK,-0.013538666085115175
TKM,SVN,0.030466963229533246
TKM,SWE,-0.007779648504853572
TKM,SWZ,-0.005010863677400431
TKM,SYC,0.6927599370359574
TKM,SYR,0.1952744968514218
TKM,TCA,0.335291481818142
TKM,TCD,0.0014719076744752534
TKM,TGO,-0.006141271050500903
TKM,THA,-0.021914401481454484
TKM,TJK,0.28768956598425
TKM,TKL,0.38448829646744803
TKM,TMP,-0.017992943373868482
TKM,TTO,0.12343917834052738
TKM,TUN,0.0558637767936612
TKM,TUR,-0.0012117037737918144
TKM,TZA,-0.003421296554170946
TKM,UGA,-0.003443023406377061
TKM,UKR,-0.0066807622713561275
TKM,URY,3.3128417482940247e-4
TKM,USA,0.05715107554085938
TKM,UZB,0.13417019130466204
TKM,VAT,0.342753685197817
TKM,VCT,0.3410760054448182
TKM,VEN,0.08373549706942841
TKM,VGB,-0.005216767347153822
TKM,VNM,-0.009390377369676914
TKM,WLF,0.013665650471106718
TKM,YEM,-0.012272946113450377
TKM,ZAF,-0.0026805813324998046
TKM,ZAR,0.13854738677220216
TKM,ZMB,-0.005974681441888869
TKM,ZWE,0.0016557753421219507
TMP,ABW,-0.036221869076421734
TMP,AFG,-0.0014503756046423321
TMP,AIA,-0.02116521685342823
TMP,ALB,0.010227669715496584
TMP,AND,0.027179902176452216
TMP,ARE,0.6744395715395305
TMP,ARG,-0.009922539029169435
TMP,ARM,-0.006581499666684508
TMP,ASM,-0.027609770192358083
TMP,ATA,-0.10108390827045734
TMP,ATG,-0.029711448674570932
TMP,AUS,0.5782383156647415
TMP,AUT,-0.018637150470639807
TMP,AZE,-0.014891839012582259
TMP,BDI,0.4192592346037687
TMP,BEL,0.0011530470187015914
TMP,BEN,-0.010148448724453968
TMP,BFA,-0.025144553990783716
TMP,BGD,-0.03186951572005024
TMP,BGR,-0.02237906368840673
TMP,BHR,-0.01476697756929808
TMP,BHS,-0.02708460844626011
TMP,BIH,0.02957214258901136
TMP,BLR,-0.01615259294077866
TMP,BLZ,-0.0198705971769271
TMP,BMU,-0.019736321548912607
TMP,BOL,0.11599857469418716
TMP,BRA,0.32948599857733263
TMP,BRB,-0.003930060633689473
TMP,BRN,0.9394246159838646
TMP,BTN,-0.010117687518238164
TMP,BWA,-0.03480271839983691
TMP,CAF,-0.030879235036128518
TMP,CAN,-0.004194544099812849
TMP,CCK,0.07954797852373459
TMP,CHE,0.1671452337509201
TMP,CHL,-0.013162309414275701
TMP,CHN,0.01437618516709345
TMP,CIV,0.3524503532198813
TMP,CMR,0.6604629820783648
TMP,COG,0.9584920417296758
TMP,COK,-0.05650195592124339
TMP,COL,0.6088723071889228
TMP,COM,0.09133589649778039
TMP,CPV,0.0444981168867881
TMP,CRI,0.3429937099159946
TMP,CUB,0.14848976261360897
TMP,CUW,-0.020513376956858433
TMP,CXR,-0.04760576072589495
TMP,CYM,-0.030790067578796175
TMP,CYP,0.005908283484799111
TMP,CZE,0.039112005090545285
TMP,DEU,-0.01694321913353072
TMP,DJI,0.006448725975810787
TMP,DMA,-0.017301063680589084
TMP,DNK,0.013208422650781716
TMP,DOM,-0.0031355312264269362
TMP,DZA,-0.018243271165668717
TMP,ECU,0.07729347749766631
TMP,EGY,0.020414386038168045
TMP,ERI,-0.05232501427973392
TMP,ESP,-0.012680143656365097
TMP,EST,0.028365341373738674
TMP,ETH,0.5197527028387526
TMP,FIN,-0.002360434907406055
TMP,FJI,-0.008626556325977867
TMP,FLK,-0.06368289644353853
TMP,FRA,-0.012258810952531889
TMP,GAB,0.19212327028583245
TMP,GBR,-0.012830873863930687
TMP,GEO,0.011957846465417185
TMP,GHA,-0.017062228474958155
TMP,GIB,-0.02273148977257806
TMP,GIN,0.1580312572390228
TMP,GMB,-0.07257312641684761
TMP,GNB,0.04234383020200817
TMP,GNQ,0.9837120180286267
TMP,GRC,-0.003895366651582558
TMP,GRD,-0.0205214291912749
TMP,GRL,-0.05970677130054901
TMP,GTM,0.6637545027715875
TMP,GUY,-0.0277473987572023
TMP,HKG,0.018117008969314317
TMP,HND,0.47979911271005793
TMP,HRV,-0.025098867571450082
TMP,HTI,-0.004954332155980243
TMP,HUN,0.013073331057710176
TMP,IDN,0.2697428799246322
TMP,IND,0.006669294260349914
TMP,IOT,-0.06150878872760181
TMP,IRL,0.02385711990421017
TMP,IRN,0.020710116592106035
TMP,IRQ,0.1784146755020061
TMP,ISL,0.16727003728299958
TMP,ISR,0.06174149859767362
TMP,ITA,0.008595658223171244
TMP,JAM,0.08279270826304276
TMP,JOR,-0.017202605668902863
TMP,JPN,0.027970646519408244
TMP,KAZ,0.815983342713278
